pdb	seed	DockQ_HA	iRMSD_HA	fnat_HA
8sfx	105	0.9187994201957275	0.49973813175200454	0.8809523809523809
8sfz	101			
8sfz	102			
8sfz	103			
8sfz	104	0.17186664623911496	9.401177597285642	0.3333333333333333
8sfz	105	0.08602566338309704	9.338986482571688	0.1111111111111111
8sgn	101	0.4023467173770263	2.5233266487675223	0.5625
8sgn	102	0.3579838542482728	2.9699381439162	0.5625
8sgn	103	0.3506146800046497	3.8757022571556687	0.5625
8sgn	104	0.3876065941713798	3.0029880608186694	0.5
8sgn	105	0.34608639580077494	3.301220162770454	0.4791666666666667
8siq	101	0.6766013838583379	0.5410713398407	0.8787878787878788
8siq	102	0.6137863115337484	1.1409220883885423	0.8787878787878788
8siq	103	0.7209137103841282	0.4744963455784954	0.9393939393939394
8siq	104	0.029221076764754716	15.58028994802272	0.0
8siq	105	0.023717507996015987	14.506974638389824	0.0
8sk5	101	0.009076932812144556	17.150994580816732	0.0
8sk5	102	0.010587139125964172	16.412849112539572	0.0
8sk5	103	0.01103931351611369	16.18348387299394	0.0
8sk5	104	0.01106276901276095	16.40387504260162	0.0
8sk5	105	0.010966246654111026	16.535084291534567	0.0
8slb	101	0.011329587565302073	15.968965103205383	0.0
8slb	102	0.019539823121185882	15.151909676599386	0.018518518518518517
8slb	103	0.019977017242032984	15.627460268263084	0.018518518518518517
8slb	104	0.019287639824813598	15.203083596730789	0.018518518518518517
8slb	105	0.020968564384037547	15.143480165013331	0.018518518518518517
8sos	101			
8sos	102			
8sos	103	0.8738979040165894	0.8968940008991536	0.9629629629629629
8sos	104			
8sos	105			
8sow	101	0.12847019539414847	19.60093689461328	0.36363636363636365
8sow	102	0.13613504464908294	19.543663403360714	0.38636363636363635
8sow	103	0.13601758055353305	19.651281284584886	0.38636363636363635
8sow	104	0.12839490910576962	19.72141029054981	0.36363636363636365
8sow	105	0.12104176773627252	19.522544204613457	0.3409090909090909
8soz	101	0.12315504156287771	17.476339387910798	0.3191489361702128
8soz	102	0.19924222201858735	16.119724272750673	0.5319148936170213
8soz	103	0.19697701213168858	16.447865674614146	0.5319148936170213
8soz	104	0.19537459375140073	16.124912796285148	0.5319148936170213
8soz	105	0.1841179710198917	17.086418234988912	0.48936170212765956
8szy	101			
8szy	102			
8szy	103	0.029997869339110306	14.040899484106717	0.0
8szy	104			
8szy	105			
8tbb	101	0.652145230433138	2.1060239852612512	0.6818181818181818
8tbb	102	0.662438625030144	1.9433557797176475	0.6590909090909091
8tbb	103	0.9062445318411471	0.47654962925485306	0.9090909090909091
8tbb	104	0.6484797585224334	2.0793469476424127	0.6590909090909091
8tbb	105	0.6242117873973086	2.1347831839607476	0.6363636363636364
8tft	101			
8tft	102			
8tft	103			
8tft	104			
8tft	105			
8trs	101	0.48123837899280425	1.8766035685916302	0.7391304347826086
8trs	102	0.5102108344739292	1.8494994915982879	0.5652173913043478
8trs	103	0.4041282668035026	2.1149801579869814	0.5652173913043478
8trs	104	0.7125976834743876	1.511427577833489	0.8260869565217391
8trs	105	0.48774302135147724	1.9810525900880191	0.5217391304347826
8ts0	101	0.054507128502830855	11.543496076486791	0.0
8ts0	102	0.04930681296140472	11.659269621860298	0.0
8ts0	103	0.05412464610477143	11.735873454503997	0.0
8ts0	104	0.9391918403580998	0.4504864436526059	0.9210526315789473
8ts0	105	0.786046387828108	0.44176449782873745	0.9473684210526315
8tuz	101	0.4793327519284611	1.8573950915362214	0.75
8tuz	102	0.4224682840335914	2.022162096972827	0.6944444444444444
8tuz	103	0.4423204769803626	1.8948052427847035	0.6944444444444444
8tuz	104	0.44114535920359516	1.9869113776479361	0.6944444444444444
8tuz	105	0.45454115116062194	1.9618754909085447	0.7222222222222222
8tv3	101	0.014194052860785589	13.94144413876438	0.0
8tv3	102	0.013624189795524093	14.624763958667407	0.0
8tv3	103	0.013475019601655576	15.43650782340906	0.0
8tv3	104	0.013868025764635618	16.002453335434456	0.0
8tv3	105	0.7569659876647195	0.7454774906102672	0.9090909090909091
8u08	101	0.7579581392004818	0.9463820782780797	0.9333333333333333
8u08	102	0.6873191648932689	1.1121722706610153	0.8666666666666667
8u08	103	0.6778472744658116	1.1424629719987593	0.9111111111111111
8u08	104	0.5205877176164277	1.7912767444337563	0.8444444444444444
8u08	105	0.6921384657251584	1.1143182647291794	0.8222222222222222
8u3s	101	0.01042932213120625	19.2860987038228	0.0
8u3s	102	0.010510388670411402	19.24963115420998	0.0
8u3s	103	0.00999127834590236	19.820125939965553	0.0
8u3s	104	0.010349006594715526	19.321489919689316	0.0
8u3s	105	0.010427216164936954	19.183900492235804	0.0
8udz	101			
8udz	102			
8udz	103			
8udz	104			
8udz	105			
8uky	101			
8uky	102			
8uky	103			
8uky	104			
8uky	105			
8up2	101			
8up2	102			
8up2	103			
8up2	104			
8up2	105			
8urf	101	0.036120186795561386	17.283041820756615	0.0
8urf	102	0.03794140197864036	17.08521147276436	0.0
8urf	103	0.0370680364599833	16.96127337129412	0.0
8urf	104	0.03814014397727167	16.64507475022518	0.0
8urf	105	0.036409360543261125	16.77744554052051	0.0
8uvy	101	0.005951592510134585	19.353595406149797	0.0
8uvy	102	0.006067904977855253	18.626811131819668	0.0
8uvy	103	0.005881000000175801	19.2733011603673	0.0
8uvy	104	0.005570032265944593	20.191865018658962	0.0
8uvy	105	0.005805605268129301	19.629176095454675	0.0
8uw2	101	0.006594009476515267	19.996154662930643	0.0
8uw2	102	0.016857551013890148	10.842012296022887	0.0
8uw2	103	0.023224606987658335	8.925484805311408	0.0
8uw2	104	0.006330604387715493	20.477997430761683	0.0
8uw2	105	0.005119953733694056	21.17871067158044	0.0
8uw7	101	0.00594656113738602	19.17164510684832	0.0
8uw7	102	0.006272662278698213	18.25238321560154	0.0
8uw7	103	0.006014426797666579	19.037929409577192	0.0
8uw7	104	0.04927926489473188	9.038173327116086	0.07272727272727272
8uw7	105	0.006187707969792359	18.33680128184848	0.0
8uw9	101	0.006302289753109449	20.446224405692035	0.0
8uw9	102	0.025744479113302115	8.581244689243318	0.0
8uw9	103	0.008239477137180993	16.87449362666181	0.0
8uw9	104	0.007971193068485328	17.309621122324934	0.0
8uw9	105	0.025939030983942	8.806465455653283	0.0
8v13	101	0.07750586184545531	6.475207548834305	0.06060606060606061
8v13	102	0.071614599867797	5.843130285810777	0.030303030303030304
8v13	103			
8v13	104	0.08730613172980778	6.208362129340269	0.09090909090909091
8v13	105			
8v52	101	0.7615530314389587	0.7593453180401659	0.625
8v52	102			
8v52	103			
8v52	104			
8v52	105	0.8849199434439902	0.5939493814964788	0.8333333333333334
8v5q	101	0.03585757055666112	15.469839154143012	0.0
8v5q	102	0.026300712032868226	17.233706801709328	0.0
8v5q	103	0.034920252309945846	16.145472785783472	0.0
8v5q	104	0.6351943364535825	1.983046307482903	0.7692307692307693
8v5q	105	0.6842811064470613	1.9590077531981038	0.8205128205128205
8vrs	101			
8vrs	102			
8vrs	103			
8vrs	104			
8vrs	105			
8vtd	101	0.0911232059181666	8.044006270856546	0.0
8vtd	102	0.051309598141927815	12.307426048316819	0.02631578947368421
8vtd	103	0.6440826312539735	0.9482817523182754	0.7105263157894737
8vtd	104	0.66169678032935	0.8925134147041942	0.6842105263157895
8vtd	105	0.7679048048240477	1.0824433118598074	0.7368421052631579
8vte	101			
8vte	102			
8vte	103			
8vte	104			
8vte	105			
8vui	102	0.13732190036038847	5.217769168415375	0.1590909090909091
8vui	103	0.07532283985275266	10.768932063022927	0.13636363636363635
8vui	104	0.08587054586470866	6.716278320184339	0.13636363636363635
8vui	105	0.06134556902061487	8.660137062996073	0.09090909090909091
8vvl	101	0.5282562440081947	2.2294110287104174	0.7142857142857143
8vvl	102	0.07568872956421624	8.662684994639894	0.16666666666666666
8vvl	103	0.059007806654991085	10.875934801019536	0.07142857142857142
8vvl	104	0.05768764509684902	11.198728547667246	0.07142857142857142
8vvl	105	0.02584760825694743	12.867498536622607	0.047619047619047616
8w0w	101	0.7655931085262716	1.2299821544263059	0.9032258064516129
8w0w	102	0.7841619589881651	1.078605353671729	0.8709677419354839
8w0w	103	0.8074599918007864	0.9358364188068221	0.8548387096774194
8w0w	104	0.5893029417438779	1.2435462841795981	0.8387096774193549
8w0w	105	0.7354912977009672	1.328135086365201	0.8870967741935484
8w90	101			
8w90	102			
8w90	103	0.6550187604265822	1.8330498970603817	0.803921568627451
8w90	104	0.011541031938812714	17.201551821682052	0.0
8w90	105	0.011822471716405844	16.88074798548163	0.0
8weo	101			
8weo	102			
8weo	103			
8weo	104			
8weo	105			
8x0t	101	0.036077220026153746	9.78801339899104	0.0
8x0t	102	0.035879351606034775	9.762996413476664	0.0
8x0t	103	0.0331892295569912	9.507894237263057	0.0
8x0t	104	0.035674835201138774	9.838252240571544	0.0
8x0t	105	0.034052440477814534	9.908969936886947	0.0
8x0y	101			
8x0y	102			
8x0y	103			
8x0y	104			
8x0y	105			
8xk6	101	0.02177940258267783	10.713521554839597	0.0
8xk6	102	0.006751433729398379	16.822205748946516	0.0
8xk6	103	0.010882310095685896	14.817708982187998	0.0
8xk6	104	0.16824945959129492	9.545795781699594	0.3953488372093023
8xk6	105	0.007205532783369034	17.03873786592442	0.0
8y9t	101	0.7911186523353031	0.747179581786655	0.8392857142857143
8y9t	102	0.7437993143587188	0.9808697860995665	0.8035714285714286
8y9t	103	0.7962187403194932	0.7923677297685141	0.8392857142857143
8y9t	104	0.6455225877375877	1.2892668144598465	0.7678571428571429
8y9t	105	0.7319524373814952	0.9872888243523154	0.8392857142857143
8ybl	101	0.49440537531184464	2.4926347363802286	0.5263157894736842
8ybl	102	0.5550573790819878	2.2128268798433677	0.6052631578947368
8ybl	103	0.6214883096142678	2.0150021874705417	0.6578947368421053
8ybl	104	0.15754539186345107	6.116661488931874	0.15789473684210525
8ybl	105	0.10382326027725619	9.70482112456978	0.10526315789473684
8ybm	101	0.00664168771410396	19.835465516954866	0.0
8ybm	102	0.03491517326170245	8.17584522374371	0.0
8ybm	103	0.0059145260719177225	22.14686509499436	0.0
8ybm	104	0.03590085818614706	8.795030188504759	0.03225806451612903
8ybm	105	0.04269906169983512	14.36388474879544	0.06451612903225806
8ybn	101	0.16352590560626779	5.142913840065302	0.21951219512195122
8ybn	102	0.07750536174814505	8.618908405878967	0.04878048780487805
8ybn	103	0.08980564869494218	8.664717706315157	0.0975609756097561
8ybn	104	0.08446575527407789	8.617532062802368	0.07317073170731707
8ybn	105	0.12998015329707732	8.740315574629163	0.21951219512195122
8ybo	101			
8ybo	102			
8ybo	103			
8ybo	104			
8ybo	105			
8ybp	101	0.792762837752896	1.2840225809880317	0.8372093023255814
8ybp	102	0.7938486838729415	1.2846330299835889	0.8372093023255814
8ybp	103	0.5725539829938502	2.771585010948198	0.6511627906976745
8ybp	104	0.8108960948962682	1.1136041281522304	0.8372093023255814
8ybp	105	0.6383644404298418	1.60375035576327	0.6976744186046512
8yj8	101	0.6743734074131185	1.9329358403129298	0.7959183673469388
8yj8	102	0.5568582505852394	2.5144939967056934	0.673469387755102
8yj8	103	0.6150271769101231	2.076198794038866	0.7551020408163265
8yj8	104	0.6140228062101153	2.11108556841631	0.7959183673469388
8yj8	105	0.6851543614464618	1.7999169528444954	0.8367346938775511
8ykt	101	0.027749731420619747	17.557184875914633	0.0
8ykt	102	0.03872440682698489	16.306160533984855	0.0
8ykt	103	0.027484772814186414	16.067266106212372	0.0
8ykt	104	0.01820405026195619	17.694885323711997	0.0
8ykt	105	0.029554406465918632	16.80881983116765	0.0
8ysh	101	0.9283628308207471	0.56112004887919	0.9322033898305084
8ysh	102	0.9343185556093854	0.494427484304259	0.9152542372881356
8ysh	103	0.9435477203416411	0.4644757156573331	0.9322033898305084
8ysh	104	0.92604964453168	0.46856893684865414	0.8813559322033898
8ysh	105	0.9121763252188341	0.573198647195301	0.8983050847457628
8yub	101	0.017746192650890693	16.6246083375847	0.0
8yub	102	0.013518975408409713	16.25866078374136	0.0
8yub	103	0.014989236415392257	16.750521188278995	0.0
8yub	104	0.012261297449557564	17.725551945457706	0.0
8yub	105	0.013608370015961926	16.51978231188933	0.0
8yvj	101	0.027111818746756052	13.052600748396948	0.018867924528301886
8yvj	102	0.019559167897846844	13.11228891472706	0.0
8yvj	103	0.026222692716096823	13.0029960327727	0.018867924528301886
8yvj	104	0.020612650503971836	12.95706609755297	0.0
8yvj	105	0.02066127365950679	13.052197854380715	0.0
8yvo	101			
8yvo	102			
8yvo	103	0.038747559863482675	14.192798575379642	0.0
8yvo	104			
8yvo	105			
8yxi	101	0.008919613662088616	15.11914810903257	0.0
8yxi	102	0.019220484007693783	12.032662008007382	0.0
8yxi	103	0.10984413445110387	11.667767195669786	0.23076923076923078
8yxi	104	0.049765221231644625	12.77635198742701	0.07692307692307693
8yxi	105	0.013182671789566143	12.44469467935951	0.0
8yyz	101	0.050550854600959094	10.5633689786654	0.06666666666666667
8yyz	102	0.07437567487492541	11.627689242655501	0.13333333333333333
8yyz	103	0.0847248470831003	11.57641840426123	0.16666666666666666
8yyz	104	0.07319304142702084	11.585891196628204	0.13333333333333333
8yyz	105	0.8784163195697311	0.6746372047310544	0.8333333333333334
8z2e	101	0.00866058900294084	17.651357409341617	0.0
8z2e	102	0.008474642579919978	17.761124818791455	0.0
8z2e	103	0.8945241187266483	0.6722869337054795	0.9615384615384616
8z2e	104	0.8924725087860194	0.7170227061713705	0.9423076923076923
8z2e	105	0.8574627244011689	0.8080812631592775	0.9423076923076923
8z2v	101	0.07476456280379977	11.430831479202247	0.13333333333333333
8z2v	102	0.08553788431333065	11.418474067754351	0.16666666666666666
8z2v	103	0.9050009908195182	0.6304241666465905	0.9
8z2v	104	0.06298496559301037	11.41805635314225	0.1
8z2v	105	0.09703493991036914	11.459323901810063	0.2
8z39	101	0.11755066625230504	11.038676622527108	0.2571428571428571
8z39	102	0.10779167506480493	11.059623476782834	0.22857142857142856
8z39	103	0.07730965729776923	11.218221322634662	0.14285714285714285
8z39	104	0.04751357022485028	11.203352537743914	0.05714285714285714
8z39	105	0.11797557717832689	11.04561356672383	0.2571428571428571
8z3a	101	0.13059244425642283	11.325315477484269	0.30303030303030304
8z3a	102	0.11971460234208352	11.250915506837416	0.2727272727272727
8z3a	103	0.121043192779548	11.302489485363116	0.2727272727272727
8z3a	104	0.10942463578777671	11.336447892414052	0.24242424242424243
8z3a	105	0.09896434672448828	11.34623273387063	0.21212121212121213
8z8v	101	0.003887657718811839	28.188331679539747	0.0
8z8v	102	0.003449499251281924	31.128809089031005	0.0
8z8v	103	0.0036470550517551156	30.521739064551245	0.0
8z8v	104	0.003596157163945525	28.065975752758483	0.0
8z8v	105	0.01219407266553362	15.696392424448973	0.0
8zca	101	0.037269132531647944	11.171662015151824	0.0
8zca	102	0.03601041021438104	11.128756028376925	0.0
8zca	103	0.04284437305471588	10.048790495480445	0.0
8zca	104			
8zca	105	0.06571507727081284	10.813140012288475	0.0
8zu9	101	0.05267470275242767	11.549778501449266	0.06896551724137931
8zu9	102	0.052028537641876704	11.44576279231631	0.06896551724137931
8zu9	103	0.056713488825418844	13.49272434243921	0.06896551724137931
8zu9	104	0.05245005050674197	11.217870683639172	0.06896551724137931
8zu9	105	0.05148907041665094	11.237645901494052	0.06896551724137931
9atm	101	0.042752213817619046	12.72843510099849	0.0
9atm	102	0.04047952688142328	14.006562196790384	0.0
9atm	103	0.06081170360507612	11.410819354202015	0.02
9atm	104	0.01689331197663969	17.56205195873867	0.0
9atm	105	0.1066401777169023	7.053054622734022	0.12
9au1	101	0.04273003381236418	15.80795486169923	0.0
9au1	102	0.11668336691023079	7.161740227450538	0.12244897959183673
9au1	103	0.03832802095535116	14.08345297864124	0.0
9au1	104	0.1195592893253155	6.550541028906966	0.14285714285714285
9au1	105	0.11353846942735317	6.537127159526447	0.14285714285714285
9azr	101	0.14821352932756113	7.155144601575019	0.29545454545454547
9azr	102	0.6720367730594807	1.416173284853816	0.8181818181818182
9azr	103	0.18375401083606488	6.769207835602021	0.2727272727272727
9azr	104	0.1694473871454234	11.861105929469495	0.38636363636363635
9azr	105	0.13304167954130605	11.720634821828646	0.2727272727272727
9bdi	101	0.019642269078289965	14.452592511689689	0.0
9bdi	102	0.019179495774016776	14.552830897816666	0.0
9bdi	103	0.02023594092367433	14.525212832324941	0.0
9bdi	104	0.02043088301217034	14.555632914080872	0.0
9bdi	105	0.020428045056316794	14.821501343568903	0.0
9bt5	101			
9bt5	102			
9bt5	103	0.07164651793470657	9.511173971608164	0.13157894736842105
9bt5	104			
9bt5	105	0.06229116253048622	10.11956013041441	0.10526315789473684
9cds	101			
9cds	102			
9cds	103	0.05831309075206009	9.39762669602042	0.13333333333333333
9cds	104			
9cds	105	0.10207296290730428	9.987602011315563	0.26666666666666666
9d41	101	0.04567299515183848	8.699701187475075	0.05714285714285714
9d41	102	0.0479694980452133	10.549962699950383	0.05714285714285714
9d41	103	0.06472182948338769	9.826186322246741	0.11428571428571428
9d41	104	0.05102403763462963	9.370775814117966	0.08571428571428572
9d41	105	0.05645227155725346	10.001947018782582	0.08571428571428572
9dbo	101	0.3271288002815224	3.527717489693596	0.38461538461538464
9dbo	102	0.8175023466204113	0.8932472246126419	0.7948717948717948
9dbo	103	0.7564956966788031	1.013247561440547	0.6923076923076923
9dbo	104	0.7254431470510468	1.1555946180474048	0.717948717948718
9dbo	105	0.7692486302993965	0.9937807531105651	0.7435897435897436
9dl0	101			
9dl0	102			
9dl0	103			
9dl0	104			
9dl0	105			
9dq3	101	0.7855245808683092	1.107135774769961	0.9714285714285714
9dq3	102	0.7696432143804008	1.0549847614851078	0.9142857142857143
9dq3	103	0.7913019552459778	0.9799017493957918	0.9428571428571428
9dq3	104	0.7870837046189422	0.929373032414522	0.9428571428571428
9dq3	105	0.7964709328455571	0.9547561009010596	0.8857142857142857
9dq4	101	0.8091654286023543	0.8743409956973537	0.90625
9dq4	102	0.812455132481322	0.8362596397250666	0.875
9dq4	103	0.8002222181417586	0.8919658018170554	0.90625
9dq4	104	0.8096693958474654	0.945217625446016	0.90625
9dq4	105	0.818976644420586	0.8844675877540429	0.90625
9dx6	101	0.6149677335595772	2.241963844138023	0.6714285714285714
9dx6	102	0.525811163266445	2.5349869699139576	0.6285714285714286
9dx6	103	0.5481247807598305	2.398834193160929	0.6285714285714286
9dx6	104	0.517570389667538	2.5236030587492704	0.7
9dx6	105	0.5663273768556331	2.307105695716156	0.6714285714285714
9e7n	101			
9e7n	102			
9e7n	103			
9e7n	104			
9e7n	105			
9e7o	101	0.008023279245136081	20.860742268302268	0.0
9e7o	102	0.007796940165240626	21.251597835241018	0.0
9e7o	103	0.007646111792339543	21.77882073554483	0.0
9e7o	104	0.007422565389085062	21.998017304948203	0.0
9e7o	105	0.007489516149340315	21.74074738973787	0.0
9eht	101	0.7039818519151598	1.3304941812213842	0.7352941176470589
9eht	102	0.7366418826517327	1.2595335872369604	0.7647058823529411
9eht	103			
9eht	104	0.7349382607434668	1.3190947904522816	0.7647058823529411
9eht	105			
9en2	101	0.009896343772217285	18.529512561621168	0.0
9en2	102	0.012007664134607549	15.300468501096903	0.0
9en2	103	0.0500634613694699	12.571718846265881	0.0
9en2	104	0.029385562521130837	13.162629234247497	0.0
9en2	105	0.08036239315245655	13.345434316813684	0.0
9ena	101	0.007106297007514564	21.17728239353978	0.0
9ena	102	0.007395603486343776	20.85709874486053	0.0
9ena	103	0.006932301649423639	20.222161461679946	0.0
9ena	104	0.006976793936886323	21.882151463958152	0.0
9ena	105	0.0066350631796337775	21.13885468935237	0.0
9erw	101	0.011176286417988233	12.508632818610067	0.0
9erw	102	0.011755005265011496	12.023019112039798	0.0
9erw	103	0.009428326029754491	14.327978010584156	0.0
9erw	104	0.011389141609631712	12.380547813179017	0.0
9erw	105	0.011762977768284404	12.021386928348416	0.0
9etl	101	0.08405064167057054	13.881686522289897	0.15384615384615385
9etl	102	0.08070420900514032	13.956842732715563	0.13846153846153847
9etl	103	0.1083495642693253	13.971919354054329	0.2153846153846154
9etl	104	0.09037281954998909	13.734001405138788	0.16923076923076924
9etl	105	0.0740671936324362	13.82225459491282	0.12307692307692308
9eze	101	0.6302132772586163	2.2526787794754677	0.75
9eze	102	0.6400390382053004	2.1800944523436567	0.7727272727272727
9eze	103	0.6365215024189028	2.1626672307259818	0.75
9eze	104	0.6444711787544487	2.0107329969060634	0.75
9eze	105	0.6162739749205725	2.498538543776407	0.7727272727272727
9ezh	101	0.4422762716000422	2.2393158127352284	0.5490196078431373
9ezh	102	0.47874546194211637	1.881206541193441	0.49019607843137253
9ezh	103	0.4399064120703598	2.1220198212081827	0.5098039215686274
9ezh	104	0.4186417818519665	2.210740854111849	0.49019607843137253
9ezh	105	0.4602446118581717	2.0299384060934416	0.5098039215686274
9ezi	101	0.4759068861909774	2.022535388436222	0.5625
9ezi	102	0.49781552141691726	2.0028750652522946	0.5833333333333334
9ezi	103	0.5016064340773103	1.9609183002102242	0.5833333333333334
9ezi	104	0.5091470387326466	1.9360303400919796	0.5833333333333334
9ezi	105	0.5274864367977115	1.8378089534480253	0.5833333333333334
9ezu	101	0.4530560984500443	2.052856665029112	0.4807692307692308
9ezu	102	0.43739009306083637	2.2053018393211636	0.5
9ezu	103	0.4644854185147406	2.0874167910011496	0.5192307692307693
9ezu	104	0.42658537203087765	2.2249754769052092	0.46153846153846156
9ezu	105	0.4561158366747264	2.050565812369221	0.4807692307692308
9ezv	101	0.48818352268022897	1.8887894355736574	0.5686274509803921
9ezv	102	0.4231369573379182	2.0982046990914758	0.5098039215686274
9ezv	103	0.4765186115384723	1.9343587120288377	0.5490196078431373
9ezv	104	0.4319316306739194	2.043728978023948	0.5098039215686274
9ezv	105	0.7435243173728884	1.1640750649461156	0.803921568627451
9ezw	101			
9ezw	102			
9ezw	103			
9ezw	104			
9ezw	105			
9f91	101	0.3000367240090575	4.216905883115104	0.32
9f91	102	0.3153575583190017	3.3769230308978884	0.28
9f91	103	0.2957157894449585	3.813014949354094	0.32
9f91	104	0.44307632925285007	2.8723022201284074	0.44
9f91	105	0.28297840296177285	4.32874575959234	0.4
9fc2	101	0.04421511581845151	9.967230968455086	0.0
9fc2	102	0.030842775706067378	16.435974835946613	0.012987012987012988
9fc2	103	0.029893131959723523	11.747735295687688	0.0
9fc2	104	0.02095222148471093	13.529291220168885	0.0
9fc2	105	0.01993180740959544	13.719466308389588	0.0
9fik	101	0.042434866743112316	6.054519019145985	0.0
9fik	102	0.046539296548611137	5.27560439881478	0.0
9fik	103	0.034519724776511176	5.788813112363089	0.0
9fik	104	0.03230491567656392	6.411804038148317	0.0
9fik	105	0.03593137949980099	5.951935751511349	0.0
9fvb	101			
9fvb	102			
9fvb	103			
9fvb	104	0.009319778300536633	14.185122729595722	0.0
9fvb	105			
9fww	101	0.020651279775167026	14.905157787660745	0.0
9fww	102	0.06260263829719624	10.702335108831544	0.09803921568627451
9fww	103	0.047302664723568366	12.681647129132887	0.0
9fww	104	0.021045142518465645	14.748548005403709	0.0
9fww	105	0.021115761569672976	14.685322142322526	0.0
9fys	101	0.4157253186548205	4.004490602320441	0.6818181818181818
9fys	102	0.4147934837997586	4.102621523923373	0.7121212121212122
9fys	103			
9fys	104			
9fys	105			
9fyt	101	0.3416158124391571	5.449112710602857	0.49230769230769234
9fyt	102	0.3772555292088228	4.477082998094139	0.5230769230769231
9fyt	103			
9fyt	104	0.3442273277622854	4.81271055208141	0.47692307692307695
9fyt	105			
9fzc	101	0.16866119420771153	5.969080148394497	0.1951219512195122
9fzc	102	0.055849030504827944	11.255604583310733	0.07317073170731707
9fzc	103	0.1689338091400823	5.94136372328343	0.21951219512195122
9fzc	104	0.17167252974165237	5.945769248296361	0.21951219512195122
9fzc	105			
9fzd	101	0.6291909691714032	2.2109026209327225	0.8775510204081632
9fzd	102	0.6815851141637909	1.441478708975556	0.7959183673469388
9fzd	103	0.9343752645282946	0.5552116334816342	0.9591836734693877
9fzd	104	0.6628103774368218	1.6277598834398155	0.7959183673469388
9fzd	105	0.631049565291327	1.73424543553018	0.8367346938775511
9g2a	101			
9g2a	102			
9g2a	103			
9g2a	104			
9g2a	105			
9g2g	101			
9g2g	102			
9g2g	103			
9g2g	104			
9g2g	105			
9g48	101			
9g48	102			
9g48	103			
9g48	104	0.041182187461317514	9.504100868123318	0.034482758620689655
9g48	105			
9g5l	101	0.03133343752241214	12.593049096272535	0.0
9g5l	102	0.07731059102957995	7.969247952471059	0.0
9g5l	103	0.1085890187767427	8.444321053111606	0.125
9g5l	104	0.04675405142093012	10.938393477161682	0.0
9g5l	105	0.09368390473710796	8.873247253231519	0.041666666666666664
9g7k	101			
9g7k	102			
9g7k	103			
9g7k	104			
9g7k	105			
9g97	101	0.5778910093802331	1.723244965659242	0.5357142857142857
9g97	102	0.862268745985939	0.6405234739398237	0.8392857142857143
9g97	103	0.8388594321693965	0.48566038925900884	0.875
9g97	104	0.8779436791089589	0.4960203440690539	0.8571428571428571
9g97	105	0.8627624250851991	0.4927986802575236	0.8928571428571429
9ggp	101	0.07434265785637098	9.263459811407227	0.0
9ggp	102	0.06687345620169588	9.310028414769034	0.0
9ggp	103	0.004552574882793133	21.763276177675902	0.0
9ggp	104	0.0045204731847050495	21.82439255604474	0.0
9ggp	105	0.07376346688277641	9.105146277951702	0.0
9ghi	101	0.046288026350784085	11.061399477241888	0.0
9ghi	102	0.03757365640055662	10.655043220001222	0.0
9ghi	103	0.042687897639463394	10.259618553652919	0.0
9ghi	104	0.05636917025401405	10.04923420632672	0.043478260869565216
9ghi	105	0.05444190537803137	11.059487142692241	0.0
9ghj	101	0.029475752360103875	13.261573612716433	0.0
9ghj	102	0.029570567993048816	13.356726172212378	0.0
9ghj	103	0.029369400271614846	13.526714501619873	0.0
9ghj	104	0.03694098955156999	13.57746305020225	0.0
9ghj	105	0.03406787479156497	13.647802984072833	0.0
9glz	101	0.0310588886194534	10.209610244407697	0.020833333333333332
9glz	102			
9glz	103			
9glz	104			
9glz	105			
9gox	101	0.0049109991625915905	17.788799361350208	0.0
9gox	102	0.004994312639877632	17.618417425443855	0.0
9gox	103	0.00497112010321277	17.635879602138207	0.0
9gox	104	0.0049341875836868615	17.69249016279981	0.0
9gox	105	0.004970104105251533	17.70020575761792	0.0
9gv3	101			
9gv3	102	0.09132651233383415	12.509935346319255	0.10416666666666667
9gv3	103	0.0809985278752327	13.070016682401969	0.08333333333333333
9gv3	104			
9gv3	105	0.08687890259176288	13.15844840371765	0.10416666666666667
9gvl	101	0.20183504741549355	21.36382129218233	0.578125
9gvl	102			
9gvl	103	0.20152044245681067	21.812089597380776	0.578125
9gvl	104	0.20733111149034644	21.95624183517192	0.59375
9gvl	105	0.197268363618306	21.109866115282067	0.5625
9gvn	101			
9gvn	102			
9gvn	103			
9gvn	104			
9gvn	105			
9gvo	101	0.013573504082343688	22.65165803778601	0.0
9gvo	102	0.013420979122145514	22.252526749404314	0.0
9gvo	103	0.012597333490752498	22.199327433377757	0.0
9gvo	104	0.024958687781302197	19.9617256282321	0.03636363636363636
9gvo	105	0.013711921009184275	22.09513886755873	0.0
9h1f	101	0.7527050698865606	1.319019510652675	0.7857142857142857
9h1f	102	0.9335385696071316	0.5977217453013576	0.9523809523809523
9h1f	103	0.9252340806233779	0.553049928741518	0.9047619047619048
9h1f	104	0.9164524618417421	0.6208295354229529	0.9285714285714286
9h1f	105	0.929744224425403	0.6355660281369371	0.9523809523809523
9h39	101	0.008075137016066615	19.031835917670183	0.0
9h39	102			
9h39	103	0.008519837056790307	17.58415119862353	0.0
9h39	104			
9h39	105	0.03347227116736113	12.37396875313865	0.05660377358490566
9h4r	101			
9h4r	102			
9h4r	103			
9h4r	104			
9h4r	105			
9h4s	101	0.12476679014336702	11.665112508265125	0.3
